,HI30_GerEme,HI30_EmeEnJ,HI30_EnJFlo,HI30_FloFla,HI30_FlaFlw,HI30_FlwStG,HI30_StGEnG,HI30_EnGMat,HI30_MatHar,CumHI30_GerEme,CumHI30_EmeEnJ,CumHI30_EnJFlo,CumHI30_FloFla,CumHI30_FlaFlw,CumHI30_FlwStG,CumHI30_StGEnG,CumHI30_EnGMat,CumHI30_MatHar,TT_GerEme,TT_EmeEnJ,TT_EnJFlo,TT_FloFla,TT_FlaFlw,TT_FlwStG,TT_StGEnG,TT_EnGMat,TT_MatHar,biomass_GerEme,biomass_EmeEnJ,biomass_EnJFlo,biomass_FloFla,biomass_FlaFlw,biomass_FlwStG,biomass_StGEnG,biomass_EnGMat,biomass_MatHar,yield_FlaFlw,yield_FlwStG,yield_StGEnG,yield_EnGMat,yield_MatHar,Eo_GerEme,Eo_EmeEnJ,Eo_EnJFlo,Eo_FloFla,Eo_FlaFlw,Eo_FlwStG,Eo_StGEnG,Eo_EnGMat,Eo_MatHar,Eos_GerEme,Eos_EmeEnJ,Eos_EnJFlo,Eos_FloFla,Eos_FlaFlw,Eos_FlwStG,Eos_StGEnG,Eos_EnGMat,Eos_MatHar,Es_GerEme,Es_EmeEnJ,Es_EnJFlo,Es_FloFla,Es_FlaFlw,Es_FlwStG,Es_StGEnG,Es_EnGMat,Es_MatHar,ESW_GerEme,ESW_EmeEnJ,ESW_EnJFlo,ESW_FloFla,ESW_FlaFlw,ESW_FlwStG,ESW_StGEnG,ESW_EnGMat,ESW_MatHar,Flow_GerEme,Flow_EmeEnJ,Flow_EnJFlo,Flow_FloFla,Flow_FlaFlw,Flow_FlwStG,Flow_StGEnG,Flow_EnGMat,Flow_MatHar,FlowNO3_GerEme,FlowNO3_EmeEnJ,FlowNO3_EnJFlo,FlowNO3_FloFla,FlowNO3_FlaFlw,FlowNO3_FlwStG,FlowNO3_StGEnG,FlowNO3_EnGMat,FlowNO3_MatHar,Flux_GerEme,Flux_EmeEnJ,Flux_EnJFlo,Flux_FloFla,Flux_FlaFlw,Flux_FlwStG,Flux_StGEnG,Flux_EnGMat,Flux_MatHar,Infiltration_GerEme,Infiltration_EmeEnJ,Infiltration_EnJFlo,Infiltration_FloFla,Infiltration_FlaFlw,Infiltration_FlwStG,Infiltration_StGEnG,Infiltration_EnGMat,Infiltration_MatHar,PotInf_GerEme,PotInf_EmeEnJ,PotInf_EnJFlo,PotInf_FloFla,PotInf_FlaFlw,PotInf_FlwStG,PotInf_StGEnG,PotInf_EnGMat,PotInf_MatHar,PotRunoff_GerEme,PotRunoff_EmeEnJ,PotRunoff_EnJFlo,PotRunoff_FloFla,PotRunoff_FlaFlw,PotRunoff_FlwStG,PotRunoff_StGEnG,PotRunoff_EnGMat,PotRunoff_MatHar,Runoff_GerEme,Runoff_EmeEnJ,Runoff_EnJFlo,Runoff_FloFla,Runoff_FlaFlw,Runoff_FlwStG,Runoff_StGEnG,Runoff_EnGMat,Runoff_MatHar,SW_GerEme,SW_EmeEnJ,SW_EnJFlo,SW_FloFla,SW_FlaFlw,SW_FlwStG,SW_StGEnG,SW_EnGMat,SW_MatHar,T_GerEme,T_EmeEnJ,T_EnJFlo,T_FloFla,T_FlaFlw,T_FlwStG,T_StGEnG,T_EnGMat,T_MatHar,WaterTable_GerEme,WaterTable_EmeEnJ,WaterTable_EnJFlo,WaterTable_FloFla,WaterTable_FlaFlw,WaterTable_FlwStG,WaterTable_StGEnG,WaterTable_EnGMat,CoverGreen_GerEme,CoverGreen_EmeEnJ,CoverGreen_EnJFlo,CoverGreen_FloFla,CoverGreen_FlaFlw,CoverGreen_FlwStG,CoverGreen_StGEnG,CoverGreen_EnGMat,CoverGreen_MatHar,CoverTotal_GerEme,CoverTotal_EmeEnJ,CoverTotal_EnJFlo,CoverTotal_FloFla,CoverTotal_FlaFlw,CoverTotal_FlwStG,CoverTotal_StGEnG,CoverTotal_EnGMat,CoverTotal_MatHar,LAI_GerEme,LAI_EmeEnJ,LAI_EnJFlo,LAI_FloFla,LAI_FlaFlw,LAI_FlwStG,LAI_StGEnG,LAI_EnGMat,LAI_MatHar,CumTT_GerEme,CumTT_EmeEnJ,CumTT_EnJFlo,CumTT_FloFla,CumTT_FlaFlw,CumTT_FlwStG,CumTT_StGEnG,CumTT_EnGMat,CumTT_MatHar
2018-TXH1-Late,1,8,1,33,4,7,27,2,1,1,9,10,43,47,54,81,83,84,9.449827925,11.66426971,13.3196988,18.25622046,19.97549225,19.90339406,20.00981743,20.36350485,20.1650009,0.010465146,1.815629883,6.796859,194.5573425,615.583125,756.1656286,1032.250315,1124.383,1124.383,0.02508255,0.42446958,4.118345578,5.59662868,5.59662868,3.91779355,5.368187605,3.2765248,6.211011233,6.94204385,7.586780986,7.280711089,5.9934319,4.1480165,3.682913813,4.99809011,2.9084786,2.970056085,2.089983425,2.596526443,4.202032715,4.49398945,3.1330564,1.82027143,1.809409354,0.962145409,1.145782912,1.253242675,1.680603594,1.617298178,2.690164564,2.279833835,171.2495884,173.1425606,167.9976366,150.2471865,114.0589348,103.6692817,90.72708272,94.26094101,97.33838418,-0.05253295,-0.041458705,-0.027806147,-0.043274378,-0.029630059,-0.024095548,-0.032674883,-0.049663758,-0.060412659,0.148198713,0.666284843,0.029098079,0.31179647,0.004394452,0.002253184,0.309403427,0.246213964,0.480679646,5.127534967,2.405620234,1.11354008,0.408578191,0,0,0.46594537,0.4283476,0.8566952,0.74875,1.836964,0.05,1.605151545,3.5825,0.588571429,2.867938963,4.845,8.65,0.74875,1.837,0.05,1.605151515,3.5825,0.588571429,2.872592593,4.845,8.65,0.74875,1.837,0.05,1.605151515,3.5825,0.588571429,2.872592593,4.845,8.65,0,3.60E-05,0,0,0,0,0.004653581,0,0,4.667358343,4.67682321,4.651098589,4.56234634,4.381405085,4.329456814,4.264745818,4.28241511,4.297802328,6.352746,5.096882042,8.020256,6.605608762,4.17036905,3.380862943,5.971631393,1.013102495,0.06551899,0,0,0,0,0,0,0,0,0.000115064,0.014161189,0.04909531,0.452592685,0.682569625,0.583561271,0.23707544,0.032187345,0.02830783,0.000115064,0.014161189,0.04909531,0.454291219,0.6922636,0.604144243,0.318682733,0.1527552,0.1496137,0.000287792,0.03593822,0.1258536,2.050847742,3.47117075,2.872157286,0.87426151,0.081811965,0.07179056,55.90604913,196.8432288,311.401212,596.717176,930.2986998,1020.298206,1342.453422,1610.060104,1620.142604
2018-TXH2,3,14,1,32,4,7,28,2,1,3,17,18,50,54,61,89,91,92,14.53830355,17.50454537,17.8432747,19.01428473,17.8412502,19.35167263,18.38480875,19.3070539,19.6018197,0.013400452,0.148902593,0.2669513,95.80483018,366.014275,467.8308571,650.1555067,708.9462,708.9462,0.017584868,0.323889633,2.83992659,3.83926457,3.83926457,6.6361143,9.062148164,8.2590852,7.947308388,6.23072615,6.550709957,7.22269885,6.5646069,5.8760931,6.178743117,8.467258636,7.7392932,5.385235747,2.51647675,2.8704543,4.788748143,5.57901085,5.0127997,1.121365382,0.519646709,0.58533505,1.151889694,1.192732065,1.695317499,1.686252056,3.116054889,5.012799681,130.5104324,129.4060711,133.649695,129.8543906,111.013787,106.6128321,86.65963352,75.53435649,75.36220074,0.031603319,0.032500012,0.026842934,0.01933138,0.022315613,0.020660439,0.028550331,0.033322581,0.033457193,-0.004488903,-0.005306075,-0.004774293,0.008148749,0.003040891,0.009008346,-0.002869353,-0.004948226,-0.004993567,0,0,0,0,0,0,0,0,0,2.263333333,0.765,0.11,1.4709375,0.735,1.972857143,1.323,2.685,4.73,2.263333333,0.765,0.11,1.4709375,0.735,1.972857143,1.323,2.685,4.73,2.263333333,0.765,0.11,1.4709375,0.735,1.972857143,1.323,2.685,4.73,0,0,0,0,0,0,0,0,0,2.876059795,2.870537989,2.891756118,2.872779584,2.77857656,2.756571793,2.656805797,2.601179411,2.600318625,36.166415,38.76405286,28.16405,16.36330106,11.54895,9.378458286,15.10804077,19.375665,19.62462,0,0,0,0,0,0,0,0,0.00014734,0.000763175,0.001749726,0.253458981,0.49770955,0.444520143,0.156913123,0.004549376,0.003097425,0.00014734,0.000786434,0.001817379,0.25412957,0.502978025,0.455329371,0.208019886,0.08028096,0.07904008,0.000368513,0.002546088,0.004378147,1.085821888,2.30044375,2.001401143,0.635246406,0.011402045,0.00775558,246.9792307,400.2122255,512.805019,807.8382146,1130.586357,1215.99954,1542.617153,1815.98456,1825.78547
2018-WIH1,1,4,0,15,5,2,13,0,1,1,5,5,20,25,27,40,40,41,8.219859278,12.00823932,12.8366468,12.96807014,15.47631614,14.31542024,13.91966166,10.78144635,12.84738605,0.003045528,0.208040118,0.7678915,127.9209818,559.5276,735.0393556,1226.786668,1537.877,1537.877,0.016179758,0.368391881,5.48300462,9.29421094,9.29421094,3.928110833,4.923937071,1.9560605,5.013068544,5.3972324,4.721119156,4.436714374,3.10439005,2.541223,3.6229175,4.571220793,1.8038868,2.942543476,1.63459624,1.502885722,1.603895618,1.28471155,1.23439085,2.102444664,1.839951551,1.482332087,2.15471031,1.184027387,1.466152317,1.567867865,1.225715312,1.234390883,278.4983032,295.395912,311.1342167,345.352512,324.8226331,322.1989979,295.2882259,311.9239794,310.9492095,-0.279073841,-0.225143068,-0.124357068,0.021338431,0.194340578,-0.159165492,-0.19440975,-0.251421619,-0.214007296,12.86041129,4.582677127,6.966989729,5.526517319,0.09439523,0.191175155,0.193044437,0.368852257,0.323329705,17.43711618,13.04080007,13.3275696,17.99620481,2.919707712,1.55322032,2.514569725,4.984374002,4.076742716,7.386716111,3.459066643,21.12064,5.055427854,2.558,6.495891444,3.926553647,1.53,1.73,7.797777778,3.563571429,22.21,5.388780488,2.558,6.674444444,4.368235294,1.53,1.73,7.797777778,3.563571429,22.21,5.388780488,2.558,6.674444444,4.368235294,1.53,1.73,0.411061762,0.104504688,1.089359,0.333352579,0,0.178553,0.441681644,0,0,2.66674284,2.751230881,2.829922417,3.001013885,2.898364498,2.885246309,2.750692447,2.83387124,2.828997377,0.717067204,3.142455369,0.00930577,1.331331088,4.9461826,0.57123447,1.149842729,0.001253001,0.001253001,2.799377333,0,0,1.426566366,0,0,0,0,3.35E-05,0.002170637,0.007991506,0.337461095,0.68872022,0.672212022,0.583988865,0.48894535,0.4812158,3.35E-05,0.002170637,0.007991506,0.33753329,0.68947882,0.674281311,0.594146376,0.508799,0.501931,8.38E-05,0.005440533,0.02005902,1.257511531,2.9177494,2.789183111,2.211720118,1.6782615,1.6407445,49.55769711,155.0427151,243.619586,490.3890577,793.6266678,883.8189138,1164.639528,1402.429902,1415.277288
2018-WIH2,2,5,1,20,3,4,16,0,0,2,7,8,28,31,35,51,51,51,11.16286337,12.07138802,13.1058508,14.06809664,13.6577635,13.15613903,14.08261678,8.47722645,8.15001485,0.009020297,1.213930334,3.857643,199.2059444,649.525,860.0169091,1305.796253,1516.026,1516.026,0.011028418,0.326169893,5.45190884,8.86229477,8.86229477,4.656070314,4.916660756,3.0587104,5.206978128,4.93219872,4.656440836,3.758905669,4.28003945,4.64553425,4.325133214,4.556722039,2.7737856,2.747814193,1.4668625,1.417321827,1.552339197,2.2794651,2.49023255,2.069127321,2.254438072,2.253358951,1.869169717,1.408198175,1.401473935,1.507347301,1.983508657,2.49023258,275.3321073,279.3987056,284.5315478,290.5317611,249.5651958,223.1456249,251.8015902,343.7423596,339.8978837,-0.178995357,-0.030397713,0.01368079,0.044103068,0.029019982,0.187696668,0.126087082,0.006153245,-0.05126524,7.907921015,4.440460034,2.22200327,8.894986366,2.218790074,0.260243878,3.259365888,6.075019626,5.954222693,20.73211294,11.46692351,6.116425,13.55638313,4.082334212,0.488825906,16.59946387,35.12136485,32.57674269,2.810403714,2.953888889,0.19,4.368970525,2.968,1.601818182,7.304421167,0.005,0,2.83,2.953888889,0.19,4.58125,2.968,1.601818182,9.605555556,0.005,0,2.83,2.953888889,0.19,4.58125,2.968,1.601818182,9.605555556,0.005,0,0.019596386,0,0,0.21227948,0,0,2.301134583,0,0,2.217568292,2.237901271,2.263565498,2.293566549,2.088733721,1.956635865,2.099915695,2.559619565,2.540397171,1.896299351,3.0423763,2.010589,2.251424919,0.279807173,0.50501103,0.136839622,0.531532245,1.531532,0,0,0,1555.485659,1439.443541,0,0,0,9.92E-05,0.009945345,0.02900958,0.419187765,0.71083864,0.680114191,0.486476328,0.31232895,0.30782145,9.92E-05,0.009945345,0.02900958,0.419779222,0.71514668,0.687277555,0.516010631,0.3651787,0.36133065,0.000248058,0.025090796,0.0735967,1.662667033,3.1025812,2.852434091,1.730377464,0.93612435,0.9197924,48.31237386,196.0728369,290.057503,560.689487,866.8347428,956.4780527,1285.969771,1519.194361,1527.344375
2019-DEH1,0,6,1,22,4,7,24,2,1,0,6,7,29,33,40,64,66,67,9.642755975,13.94347669,17.1900005,15.63380357,20.19125008,18.08875013,19.13793826,19.8875003,20.3100014,0.005301975,0.640881002,2.654933,177.9053131,606.173225,745.612525,1101.139608,1225.363,1225.363,0.024344125,0.396765738,4.539996588,6.43549354,6.43549354,3.920011575,6.129457336,6.4480451,5.98427954,6.4061889,5.743213488,6.552016988,6.10252855,5.7204357,3.5663751,5.578092743,5.7905133,3.144825851,2.044423675,1.825823038,3.351112412,4.4474383,4.2137278,2.216946345,2.192897829,3.855195637,2.266794767,1.969025171,1.633242868,2.495474797,3.778698062,4.213727767,213.0257736,198.4192484,191.9050876,181.1035765,155.4322394,176.1255313,159.6036759,145.6903051,147.5107427,0.005788042,0.008708172,0.004940529,0.005132568,0.003839775,-0.012528994,-0.002002612,0.00158203,-0.001057529,20.47028007,5.361747854,7.8466809,4.959912592,0.00609147,2.869290783,0.651767061,0.004171146,0.005134031,17.28204563,11.84882921,8.8018454,4.531104681,0.159633438,5.951171487,1.294641539,1.20E-06,9.85E-07,4.69018775,2.32,4.52,3.225714286,2.7275,7.4833485,2.69799996,4.84,8.35,4.835,2.32,4.52,3.225714286,2.7275,7.5925,2.698,4.84,8.35,4.835,2.32,4.52,3.225714286,2.7275,7.5925,2.698,4.84,8.35,0.144812324,0,0,0,0,0.1091513,0,0,0,1.263564278,1.190531648,1.157960834,1.103953289,0.975596595,1.079063053,0.996453785,0.926886932,0.935989112,1.610339036,4.297872714,1.348191,1.860903503,4.11712625,0.620443096,2.079524236,1.97141,1.057852,1789.545982,1788.636858,1789.424629,1796.281824,1799.519059,1799.875908,1799.996518,1799.999996,5.83E-05,0.006484075,0.02608205,0.406374863,0.642821175,0.657684788,0.306069349,0.06138832,0.05640469,5.83E-05,0.006484075,0.02608205,0.407378277,0.651753575,0.671890613,0.373189072,0.1715299,0.167461,0.000145804,0.016338166,0.06607054,1.826377079,3.476972,2.917320125,1.08272422,0.15841885,0.1451448,55.75444263,174.8977794,271.847286,520.1945979,832.361661,923.8916613,1220.096213,1457.358869,1467.513869
2019-GAH2,0,12,1,28,4,7,28,2,1,0,12,13,41,45,52,80,82,83,9.517216888,12.77219493,15.2935039,16.95903437,14.57415334,18.51859493,19.79961636,20.85070205,20.5922081,0.009811948,2.109628661,8.925176,224.3239325,648.47286,836.3232429,1320.419396,1585.846,1585.846,0.014995906,0.407829549,6.125426948,9.94281522,9.94281522,4.00799355,5.583192921,5.826889,5.928356694,5.63094914,5.910798443,6.5561406,4.8760367,4.1344365,3.8278621,5.231084584,5.1116544,2.920945086,1.45453314,1.529297443,2.472205721,2.82049235,2.4564375,2.140261622,1.63387655,1.059903909,1.132080531,1.256728614,1.502767104,1.962952683,2.580673721,2.45643752,209.360495,216.0788787,215.443391,195.0621799,201.1986968,173.6633269,120.9258085,86.77057486,87.57895013,-0.084508295,-0.108790268,-0.040601011,-0.064438243,-0.127223522,-0.03329772,-0.01527932,0.012830065,0.00991389,3.783076811,1.485469521,-0.021963977,1.966084125,4.682593318,0.197933499,0.031595629,-0.001543673,-0.000648568,2.237088816,2.106435248,0,2.211746519,6.24074624,0.2181305,0.070561857,0,0,5.3691405,1.028421053,0.03,3.532488886,1.602,1.834285714,2.360714286,4.635,5.57,5.885,1.028421053,0.03,3.686571429,1.602,1.834285714,2.360714286,4.635,5.57,5.885,1.028421053,0.03,3.686571429,1.602,1.834285714,2.360714286,4.635,5.57,0.515859625,0,0,0.154082486,0,0,0,0,0,2.681587276,2.715179182,2.712001738,2.610095695,2.640778292,2.503101437,2.239413835,2.068637672,2.072679548,3.17273375,5.374718089,6.402931,9.500697546,0.617716226,1.011407593,1.937007998,1.853861,1.028463,0,0,0,0,0,0,0,0,0.000107885,0.017363231,0.06412425,0.491838307,0.797155,0.769255229,0.529378771,0.18509395,0.167781,0.000107885,0.017363231,0.06412425,0.493094284,0.80327366,0.778389443,0.572161957,0.2879439,0.2739503,0.000269829,0.044306833,0.1656814,2.205462777,3.9892026,3.670517429,2.141973236,0.51227055,0.4591492,59.47652575,200.7090738,327.073327,603.2661923,932.5746734,1017.179359,1339.576137,1620.107156,1630.40326
2019-IAH4,4,2,1,26,1,7,14,2,2,4,6,7,33,34,41,55,57,59,14.86267956,11.84691035,15.2600002,16.09809129,13.37984394,15.00302306,13.45620605,17.35250045,17.375,0.02323304,1.910239668,7.687902,286.2308308,848.69574,1092.370644,1654.279842,1922.118,1922.118,0.0186541,0.526382407,7.261916961,11.00423462,11.00423462,6.92244172,4.578576626,5.0650756,5.434335314,5.32784374,5.204514289,3.790245671,3.501774,2.7810037,6.5783032,4.279986368,4.501985,2.295536703,1.14993118,1.204454778,1.306778711,1.7370171,1.41855265,1.492569378,2.243633281,2.218137428,1.493102681,1.14993117,1.204454779,1.236808881,1.490966615,1.418552632,230.6256772,247.3091989,273.5994183,247.8844894,189.8096976,168.7668417,153.7365824,155.2961337,160.2576365,-0.119566522,-0.151122518,-0.130833054,-0.015915634,-0.03799716,-0.044888862,-0.065421286,-0.062256583,-0.099088899,0.493120627,6.464672229,6.378607379,1.647559289,0.008970777,0.003654907,0.11400717,0.045086463,0.150736322,7.902275,9.310417642,16.1798844,6.467853072,0.027555794,0.00385056,0.841113,0.3695524,1.5174954,0.92,4.629195211,0.54,2.272390486,0.434,1.344444444,3.424205079,3.625,7.405,0.92,4.827368421,0.54,2.273714286,0.434,1.344444444,3.503684211,3.625,7.405,0.92,4.827368421,0.54,2.273714286,0.434,1.344444444,3.503684211,3.625,7.405,0,0.198173218,0,0.0013238,0,0,0.079479158,0,0,2.529305388,2.612722997,2.744174101,2.615599444,2.325225476,2.220011202,2.144859906,2.152657651,2.177465172,6.0219242,4.298602311,2.747507,2.743758854,0.205810934,0.009792573,0.745258897,0.01089735,0,0,0,0,0,0,0,0,0,0.0002554,0.017240076,0.05909914,0.611398878,0.88733644,0.837554367,0.571648463,0.28723675,0.2706471,0.0002554,0.017240076,0.05909914,0.611724435,0.88983352,0.844129122,0.624740442,0.39592005,0.3829256,0.000638909,0.043880057,0.1522938,3.275553149,5.6244682,5.011992111,2.348936534,0.84668465,0.7891552,55.6706308,185.4043751,296.743063,580.4271025,872.115678,961.4596418,1265.535273,1525.165176,1542.540176
2019-ILH1,3,4,0,26,3,4,27,1,0,3,7,7,33,36,40,67,68,68,14.26386127,13.4227371,11.9096938,15.35728095,16.25831886,14.06910923,15.05918648,14.0088135,12.6139151,0.01917295,2.135928381,7.28204,231.9652178,819.4714,1069.953533,1687.732257,1967.853,1967.853,0.014448356,0.447559678,7.506503168,12.16484736,12.16484736,5.28152925,5.549836244,6.9711823,5.311008859,5.6246161,5.514186033,4.645986809,4.33236925,5.1453631,5.042568217,5.228822156,6.2991204,2.478338685,1.24050558,1.255622344,1.52582362,2.19596115,2.6310996,3.714670861,1.978068656,0.752632968,1.836199321,1.240505573,1.255622349,1.48539611,1.714758716,1.668694721,319.0901029,325.9865772,320.1080074,343.5382077,273.6119808,241.7063907,198.7343917,193.4573253,191.7819337,-0.23058107,-0.05001724,0.07167868,0.028007555,-0.073340014,-0.038280049,-0.037587216,-0.067870967,-0.098840404,9.823557027,2.781340836,0.141801825,3.174552534,-0.02122136,-0.016825674,0.022349077,0.008943296,0.00957845,12.8466842,11.45723722,6.1406233,9.490962004,0.063704878,0.008226292,0.194804554,0,0,7.396621167,1.90962975,0,3.925585179,0.68,1.101111111,3.108,0.22,0,7.816666667,1.985,0,4.204358974,0.68,1.101111111,3.108,0.22,0,7.816666667,1.985,0,4.204358974,0.68,1.101111111,3.108,0.22,0,0.420045732,0.075370313,0,0.278773821,0,0,0,0,0,3.204486429,3.238968815,3.209575959,3.326726968,2.977095831,2.817567886,2.602707884,2.576322535,2.567945597,0.7891856,5.040815369,11.53917,1.416925592,0.76781916,2.2517196,0.742147004,0.04168004,0.08336008,0,0,0,0,0,0,0,0,0.000210769,0.017884855,0.05345901,0.510977005,0.88058374,0.864949333,0.599717443,0.29118425,0.2844961,0.000210769,0.017884855,0.05345901,0.511240477,0.8821993,0.868015456,0.641075123,0.3881901,0.3828502,0.000527256,0.045512134,0.1373525,2.53873829,5.313713,5.010291333,2.661443866,0.8605104,0.8369207,56.03844183,195.6529108,293.057807,563.9052897,913.4145422,997.7435809,1318.790228,1576.35777,1582.664727
2019-INH1,1,5,1,27,4,5,21,1,2,1,6,7,34,38,43,64,65,67,12.21311388,12.76077257,15.9299994,15.90223524,15.65108354,14.97453096,14.20678196,17.2250004,17.2375002,0.0191227,1.475700639,6.656146,291.0568219,886.76196,1112.721344,1637.004216,1928.841,1928.841,0.018908772,0.494026058,6.983305606,11.12989229,11.12989229,5.290157067,4.944174744,7.095326,5.830095373,5.85731168,4.793337711,4.034193246,4.108443,3.70742665,5.1334112,4.741039983,6.5581347,2.697119824,1.30933294,1.1356541,1.382641595,2.0004907,1.8299181,2.289730326,2.897416758,1.900292798,1.791401815,1.309332912,1.135654075,1.333714453,1.498291099,1.578818315,303.193035,321.2643713,329.5660575,295.975928,220.7941562,200.9733774,174.2348249,135.0205185,133.8270754,-0.042040473,0.014434766,0.09395481,0.046949299,-0.037256347,-0.019838642,-0.024098851,0.105539481,0.067167101,2.10589047,5.202127438,1.64500173,0.337101777,-0.005727322,-0.00378285,0.015015758,-0.005186555,-0.003910372,11.38321386,12.85528303,12.3169934,3.264610709,0.007036465,0.000706522,0.05314107,0,0,2.2023565,4.321790889,0,2.327837838,0.052,1.801111111,2.287837838,0.02,0.275,2.205,4.557222222,0,2.327837838,0.052,1.801111111,2.287837838,0.02,0.275,2.205,4.557222222,0,2.327837838,0.052,1.801111111,2.287837838,0.02,0.275,0.002643453,0.235431372,0,0,0,0,0,0,0,2.898740446,2.989097115,3.030605565,2.862654898,2.486746034,2.38764214,2.253949381,2.057877853,2.051910644,2.421165935,1.340989023,2.26688,1.521507554,0.82762838,1.273663808,0.44756363,3.381814,3.8226895,0,0,0,729.2342857,1799.951308,599.9963616,0,0,0.000210217,0.012769047,0.04987937,0.587579617,0.87013018,0.834525344,0.5974428,0.3061081,0.29820875,0.000210217,0.012769047,0.04987937,0.587865163,0.87231474,0.839902656,0.639432857,0.4001945,0.3940682,0.000525875,0.032397431,0.1279158,3.020956197,5.2334504,4.702517,2.466097173,0.9336824,0.89549885,59.29337,188.4595354,306.571347,605.0065236,911.412279,1002.316658,1317.249827,1574.279112,1582.904112
2019-MIH1,0,0,0,20,1,4,14,0,1,0,0,0,20,21,25,39,39,40,9.182522563,10.03309385,10.9482589,14.53266671,13.0898046,13.53810746,12.9038269,12.88079895,13.53618705,0.007614958,1.026013093,4.297498,229.5053759,739.31578,988.86805,1528.474333,1736.441,1736.441,0.013320584,0.451902925,6.887673382,10.17338222,10.17338222,4.385773463,4.373007725,6.0843983,5.567940792,5.0126719,5.19713104,3.810901528,4.69283895,4.34292495,4.12480485,4.120772975,5.594439,2.848891514,1.19523938,1.32009046,1.552147608,3.0264379,2.8463833,3.012342591,2.593028794,2.965489758,1.718687454,1.127476313,1.32009046,1.522183686,3.026437877,2.187822227,218.1135406,244.5833808,270.1369633,238.7770537,186.8518978,162.4822558,127.7110798,121.609547,118.5715867,-0.130275683,-0.093145084,-0.127053913,0.015583131,0.039269753,0.086906768,0.074800912,0.07403197,0.082125761,6.375303192,8.516577719,9.812632659,1.300916744,-0.008979469,-0.014703468,0.02213983,-0.00296994,-0.004017559,5.857402718,11.84209676,17.240485,5.235181158,0.005604768,0,0.245573662,0,0,5.03315725,5.0308552,2.7,2.277837838,2.35,0.939,2.553739333,0,0.005,5.1175,5.7215,2.7,2.277837838,2.35,0.939,2.554615385,0,0.005,5.1175,5.7215,2.7,2.277837838,2.35,0.939,2.554615385,0,0.005,0.08434275,0.690644765,0,0,0,0,0.000876051,0,0,2.566026022,2.698375211,2.826143154,2.669343575,2.4097178,2.287869591,2.114013707,2.083506034,2.068316223,0.431047358,1.082645625,2.156482,2.853540557,0.250691604,0.21300009,0.315794929,2.516426,3.4531975,0,0,0,0,0,0,0,0,8.37E-05,0.009093175,0.0328237,0.510486436,0.83747924,0.78832957,0.462506792,0.13311875,0.12023915,8.37E-05,0.009093175,0.0328237,0.510685761,0.8393826,0.79336026,0.517273123,0.2468983,0.2365544,0.000209411,0.022954441,0.0834362,2.381935797,4.659302,4.263043,1.840319838,0.3571947,0.32033755,52.88223088,178.4387248,274.413809,539.0452829,827.0180802,914.1721274,1228.899656,1469.793242,1483.329429
2019-MNH1,4,2,2,20,3,0,6,0,0,4,6,8,28,31,31,37,37,37,13.05049788,10.81529256,15.4000001,14.76246223,13.92398656,12.6649768,10.52796769,5.658333233,6.4138918,0.015999952,1.206948201,5.147166,249.7215456,804.81942,1013.15383,1651.473102,2022.004333,2022.571,0.012513362,0.408348151,6.922154649,11.80439037,11.80439037,6.33340475,4.321726305,3.6220465,5.044183692,5.36512848,4.02699531,3.069307959,1.640252067,3.0303486,5.952566683,4.056276253,3.3037741,2.308547671,1.21379728,0.93396559,0.827387967,0.6962408,1.2831146,2.233550996,2.49934382,2.382264462,1.855802911,1.213797293,0.921234345,0.825132471,0.696240783,1.283114564,280.6488078,301.753364,333.8081055,320.9358124,255.9352306,240.0784304,219.3401427,277.7092494,282.1634483,-0.052415935,-0.007125003,0,0.000259157,-0.133876989,-0.08234723,-0.0529626,-0.118813467,-0.119892926,1.736058272,5.886025401,10.45549305,4.20479532,0.061493615,0.049670104,0.250747677,0.767444371,0.813702753,14.38598047,14.31527979,21.877411,15.25472103,0.235483456,0.13303099,3.738124029,17.87438023,16.7884925,2.216666667,5.486273,10.2554665,3.879422447,3.53,2.13,4.170414694,7.948182333,0.075,2.216666667,6.023684211,11.525,3.978157895,3.53,2.13,4.94244898,11.20666667,0.075,2.216666667,6.023684211,11.525,3.978157895,3.53,2.13,4.94244898,11.20666667,0.075,0,0.537411316,1.269534,0.098735436,0,0,0.772034345,3.258484667,0,3.087089163,3.192611945,3.352885649,3.288524193,2.963521295,2.884237272,2.78054584,3.072391374,3.094662364,3.282032333,1.584377171,0.10575591,0.804271457,0.10246852,0.000145876,0.000395209,0,0,0,0,0,1447.437539,1799.250373,179.9831329,0,0.692678667,0.000175907,0.011144176,0.04266637,0.555655122,0.86682052,0.85290353,0.749669694,0.550756833,0.54332075,0.000175907,0.011144176,0.04266637,0.555875922,0.86804722,0.85534952,0.764042069,0.593684,0.587466,0.000439999,0.028193999,0.109030735,2.714302839,5.0406232,4.7943258,3.553921102,2.000578,1.959473,58.02474983,181.6176667,293.994581,583.6413375,875.4460022,959.3630334,1279.47211,1526.787005,1536.437934
